id_orden,fecha,id_cliente,producto,categoria,marca,region,canal,metodo_pago,unidades,precio_unitario,descuento_pct,venta
ORD-00767,28/03/2026,C-0101,Licuadora MixPlus,Hogar,HomePlus,Norte,Marketplace,PayPal,1,1199,0,1199
ORD-00807,28/03/2026,C-0161,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,PayPal,1,1499,0,1499
ORD-00815,28/03/2026,C-0002,Sudadera Essential,Moda,BasicLab,Occidente,Web,PayPal,1,999,5,949.05
ORD-00883,28/03/2026,C-0693,Tenis Runner Pro,Deportes,Move,Centro,Web,Tarjeta crédito,1,1899,5,1804.05
ORD-00898,28/03/2026,C-0662,Freidora AirCook,Hogar,KitchenLab,Sur,Web,Tarjeta crédito,2,2499,0,4998
ORD-00907,28/03/2026,C-0434,Licuadora MixPlus,Hogar,HomePlus,Occidente,App,Tarjeta crédito,1,1199,15,1019.15
ORD-00924,28/03/2026,C-0212,Smart TV 55,Electrónica,Vision,Sur,Web,PayPal,1,11999,0,11999
ORD-00927,28/03/2026,C-0754,Tenis Runner Pro,Deportes,Move,Norte,App,Tarjeta débito,1,1899,10,1709.1
ORD-00969,28/03/2026,C-0178,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,1,999,0,999
ORD-00977,28/03/2026,C-0450,Tenis Runner Pro,Deportes,Move,Centro,App,Tarjeta crédito,2,1899,0,3798
ORD-01074,28/03/2026,C-0805,Muñeca Adventure,Juguetes,PlayBox,Norte,Web,PayPal,1,649,0,649
ORD-01162,28/03/2026,C-0357,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,1599,0,1599
ORD-01215,28/03/2026,C-0802,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta débito,1,999,0,999
ORD-01234,28/03/2026,C-0002,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,Tarjeta crédito,1,1499,10,1349.1
ORD-01246,28/03/2026,C-0168,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta débito,1,999,5,949.05
ORD-01280,28/03/2026,C-0626,Licuadora MixPlus,Hogar,HomePlus,Sureste,Web,Tarjeta débito,1,1199,5,1139.05
ORD-01282,28/03/2026,C-0303,Aspiradora CleanPro,Hogar,CleanPro,Sureste,App,Tarjeta crédito,1,3299,0,3299
ORD-01293,28/03/2026,C-0146,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta débito,1,8999,0,8999
ORD-01399,28/03/2026,C-0179,Licuadora MixPlus,Hogar,HomePlus,Sur,Web,Transferencia,1,1199,5,1139.05
ORD-01412,28/03/2026,C-0081,Set Bloques Creativos,Juguetes,PlayBox,Centro,Web,Tarjeta débito,1,799,0,799
ORD-01469,28/03/2026,C-0043,Smartwatch FitGo,Deportes,FitGo,Sureste,Web,Tarjeta crédito,3,2299,10,6207.3
ORD-01499,28/03/2026,C-0208,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,1399,0,1399
ORD-01526,28/03/2026,C-0943,Tenis Casual Street,Moda,Urban Co.,Norte,App,Tarjeta débito,1,1399,0,1399
ORD-01531,28/03/2026,C-0731,Tenis Runner Pro,Deportes,Move,Occidente,App,Tarjeta crédito,1,1899,0,1899
ORD-01556,28/03/2026,C-0384,Smart TV 55,Electrónica,Vision,Centro,Web,Tarjeta crédito,2,11999,5,22798.1
ORD-01597,28/03/2026,C-0067,Licuadora MixPlus,Hogar,HomePlus,Centro,App,Tarjeta débito,1,1199,0,1199
ORD-01612,28/03/2026,C-0892,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta crédito,1,1499,15,1274.15
ORD-01625,28/03/2026,C-0115,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta débito,1,1799,5,1709.05
ORD-01630,28/03/2026,C-0610,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta crédito,1,999,5,949.05
ORD-01651,28/03/2026,C-0789,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta crédito,1,1499,0,1499
ORD-01656,28/03/2026,C-0211,Laptop Nova 14,Electrónica,Nova,Sur,App,Tarjeta crédito,1,18999,0,18999
ORD-01703,28/03/2026,C-0763,Sudadera Essential,Moda,BasicLab,Norte,Marketplace,Tarjeta crédito,2,999,0,1998
ORD-01708,28/03/2026,C-0234,Sudadera Essential,Moda,BasicLab,Norte,Web,Tarjeta crédito,2,999,5,1898.1
ORD-01714,28/03/2026,C-0085,Licuadora MixPlus,Hogar,HomePlus,Sureste,Marketplace,PayPal,1,1199,0,1199
ORD-01728,28/03/2026,C-0073,Smartwatch FitGo,Deportes,FitGo,Centro,App,Tarjeta débito,1,2299,0,2299
ORD-01778,28/03/2026,C-0394,Muñeca Adventure,Juguetes,PlayBox,Occidente,Web,Tarjeta crédito,1,649,5,616.55
ORD-01797,28/03/2026,C-0268,Sudadera Essential,Moda,BasicLab,Sureste,Web,Tarjeta débito,1,999,0,999
ORD-01801,28/03/2026,C-0647,Sudadera Essential,Moda,BasicLab,Sureste,Web,Tarjeta débito,3,999,15,2547.45
ORD-01818,28/03/2026,C-0873,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,Tarjeta débito,1,1399,10,1259.1
ORD-01841,28/03/2026,C-0864,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,899,5,854.05
ORD-01868,28/03/2026,C-0149,Jeans Classic,Moda,Urban Co.,Occidente,Marketplace,Tarjeta crédito,3,899,15,2292.45
ORD-01897,28/03/2026,C-0177,Set Bloques Creativos,Juguetes,PlayBox,Norte,Web,Tarjeta débito,1,799,0,799
ORD-01923,28/03/2026,C-0287,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta débito,2,1499,15,2548.3
ORD-01961,28/03/2026,C-0760,Auto Control Remoto,Juguetes,FunTech,Norte,Marketplace,Tarjeta débito,2,999,5,1898.1
ORD-01984,28/03/2026,C-0323,Sudadera Essential,Moda,BasicLab,Norte,Web,Tarjeta crédito,1,999,15,849.15
ORD-02094,28/03/2026,C-0199,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta crédito,2,7499,15,12748.3
ORD-02111,28/03/2026,C-0091,Muñeca Adventure,Juguetes,PlayBox,Sureste,App,Tarjeta crédito,2,649,0,1298
ORD-02144,28/03/2026,C-0165,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta débito,1,1499,0,1499
ORD-02148,28/03/2026,C-0389,Laptop Nova 14,Electrónica,Nova,Sureste,Marketplace,Tarjeta débito,1,18999,0,18999
ORD-02157,28/03/2026,C-0327,Tenis Casual Street,Moda,Urban Co.,Sur,Web,Tarjeta crédito,1,1399,5,1329.05
ORD-02206,28/03/2026,C-0072,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta crédito,1,1499,0,1499
ORD-02226,28/03/2026,C-0501,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,2,999,0,1998
ORD-02251,28/03/2026,C-0888,Cafetera HomeBrew,Hogar,HomePlus,Centro,Marketplace,Tarjeta débito,1,1799,0,1799
ORD-02282,28/03/2026,C-0165,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta crédito,1,999,0,999
ORD-02343,28/03/2026,C-0354,Smartphone X1,Electrónica,Nova,Norte,App,Tarjeta crédito,2,8999,15,15298.3
ORD-02360,28/03/2026,C-0324,Jeans Classic,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,3,899,0,2697
ORD-02398,28/03/2026,C-0562,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta crédito,1,8999,0,8999
ORD-02455,28/03/2026,C-0571,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta débito,1,8999,5,8549.05
ORD-02489,28/03/2026,C-0868,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta crédito,1,1499,0,1499
ORD-02505,28/03/2026,C-0189,Auto Control Remoto,Juguetes,FunTech,Sur,Web,PayPal,1,999,20,799.2
ORD-02533,28/03/2026,C-0782,Auto Control Remoto,Juguetes,FunTech,Centro,Web,Tarjeta débito,2,999,10,1798.2
ORD-02537,28/03/2026,C-0420,Jeans Classic,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,899,5,854.05
ORD-02544,28/03/2026,C-0843,Mochila Training,Deportes,Move,Centro,Marketplace,Tarjeta crédito,1,899,5,854.05
ORD-02561,28/03/2026,C-0256,Laptop Nova 14,Electrónica,Nova,Norte,App,Tarjeta débito,2,18999,0,37998
ORD-02580,28/03/2026,C-0201,Bicicleta Urban 21,Deportes,Move,Sureste,Marketplace,PayPal,1,7499,0,7499
ORD-02616,28/03/2026,C-0021,Smartwatch FitGo,Deportes,FitGo,Centro,App,Tarjeta débito,3,2299,10,6207.3
ORD-02687,28/03/2026,C-0544,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,1,1499,0,1499
ORD-02701,28/03/2026,C-0542,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta débito,1,1499,5,1424.05
ORD-02705,28/03/2026,C-0786,Jeans Classic,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,2,899,10,1618.2
ORD-02728,28/03/2026,C-0114,Cafetera HomeBrew,Hogar,HomePlus,Sureste,App,PayPal,4,1799,10,6476.4
ORD-02759,28/03/2026,C-0274,Chamarra Urban,Moda,Urban Co.,Norte,App,Tarjeta débito,1,1599,0,1599
ORD-02807,28/03/2026,C-0700,Mochila Training,Deportes,Move,Norte,Web,Tarjeta débito,1,899,0,899
ORD-02812,28/03/2026,C-0025,Smartwatch FitGo,Deportes,FitGo,Centro,Web,Tarjeta débito,1,2299,0,2299
ORD-02837,28/03/2026,C-0151,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta crédito,1,1499,10,1349.1
ORD-02848,28/03/2026,C-0938,Tenis Casual Street,Moda,Urban Co.,Sur,Web,Tarjeta crédito,3,1399,0,4197
ORD-02861,28/03/2026,C-0337,Aspiradora CleanPro,Hogar,CleanPro,Sureste,Web,PayPal,1,3299,0,3299
ORD-02881,28/03/2026,C-0444,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta crédito,1,1499,10,1349.1
ORD-00025,29/03/2026,C-0100,Jeans Classic,Moda,Urban Co.,Occidente,App,PayPal,1,899,10,809.1
ORD-00056,29/03/2026,C-0216,Chamarra Urban,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,1599,10,1439.1
ORD-00064,29/03/2026,C-0487,Sudadera Essential,Moda,BasicLab,Norte,Marketplace,Tarjeta débito,2,999,15,1698.3
ORD-00121,29/03/2026,C-0944,Smartwatch FitGo,Deportes,FitGo,Sur,Marketplace,Tarjeta crédito,1,2299,0,2299
ORD-00130,29/03/2026,C-0636,Tenis Casual Street,Moda,Urban Co.,Centro,App,Tarjeta débito,1,1399,0,1399
ORD-00154,29/03/2026,C-0438,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta débito,1,2499,0,2499
ORD-00220,29/03/2026,C-0371,Mochila Training,Deportes,Move,Centro,Web,Tarjeta débito,1,899,10,809.1
ORD-00238,29/03/2026,C-0576,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta crédito,1,2499,0,2499
ORD-00258,29/03/2026,C-0061,Muñeca Adventure,Juguetes,PlayBox,Norte,App,PayPal,1,649,0,649
ORD-00260,29/03/2026,C-0191,Smart TV 55,Electrónica,Vision,Sur,Marketplace,Tarjeta crédito,2,11999,10,21598.2
ORD-00273,29/03/2026,C-0060,Tenis Runner Pro,Deportes,Move,Occidente,Marketplace,Tarjeta débito,1,1899,5,1804.05
ORD-00360,29/03/2026,C-0128,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta crédito,1,999,10,899.1
ORD-00373,29/03/2026,C-0583,Smartphone X1,Electrónica,Nova,Sureste,Marketplace,Transferencia,2,8999,0,17998
ORD-00473,29/03/2026,C-0255,Muñeca Adventure,Juguetes,PlayBox,Norte,Marketplace,Tarjeta crédito,1,649,5,616.55
ORD-00474,29/03/2026,C-0844,Tablet Go 10,Electrónica,Nova,Norte,Web,Tarjeta crédito,1,6299,5,5984.05
ORD-00476,29/03/2026,C-0020,Aspiradora CleanPro,Hogar,CleanPro,Norte,App,Tarjeta crédito,2,3299,15,5608.3
ORD-00541,29/03/2026,C-0199,Tablet Go 10,Electrónica,Nova,Occidente,App,Tarjeta crédito,2,6299,0,12598
ORD-00588,29/03/2026,C-0226,Chamarra Urban,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,1,1599,0,1599
ORD-00591,29/03/2026,C-0755,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,PayPal,1,1199,15,1019.15
ORD-00613,29/03/2026,C-0540,Bicicleta Urban 21,Deportes,Move,Norte,Web,PayPal,1,7499,0,7499
ORD-00636,29/03/2026,C-0581,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta débito,1,1499,5,1424.05
ORD-00658,29/03/2026,C-0669,Aspiradora CleanPro,Hogar,CleanPro,Sur,Web,PayPal,1,3299,10,2969.1
ORD-00683,29/03/2026,C-0027,Muñeca Adventure,Juguetes,PlayBox,Occidente,App,Tarjeta crédito,1,649,0,649
ORD-00749,29/03/2026,C-0426,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Transferencia,1,1499,0,1499
ORD-00750,29/03/2026,C-0566,Tenis Casual Street,Moda,Urban Co.,Sur,App,Tarjeta débito,1,1399,0,1399
ORD-00805,29/03/2026,C-0469,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta débito,1,1899,0,1899
ORD-00913,29/03/2026,C-0799,Smartwatch FitGo,Deportes,FitGo,Sur,App,PayPal,1,2299,0,2299
ORD-00920,29/03/2026,C-0572,Smart TV 55,Electrónica,Vision,Norte,Marketplace,Tarjeta débito,1,11999,0,11999
ORD-00933,29/03/2026,C-0169,Cafetera HomeBrew,Hogar,HomePlus,Centro,Marketplace,Transferencia,1,1799,5,1709.05
ORD-00938,29/03/2026,C-0185,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Transferencia,2,1799,0,3598
ORD-00984,29/03/2026,C-0009,Freidora AirCook,Hogar,KitchenLab,Occidente,App,Tarjeta crédito,2,2499,10,4498.2
ORD-00985,29/03/2026,C-0558,Tenis Casual Street,Moda,Urban Co.,Occidente,Marketplace,Tarjeta débito,1,1399,0,1399
ORD-01013,29/03/2026,C-0771,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,PayPal,1,1499,0,1499
ORD-01046,29/03/2026,C-0456,Tenis Casual Street,Moda,Urban Co.,Occidente,App,Tarjeta crédito,2,1399,0,2798
ORD-01105,29/03/2026,C-0550,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta débito,1,8999,20,7199.2
ORD-01124,29/03/2026,C-0447,Smartphone X1,Electrónica,Nova,Centro,Marketplace,Tarjeta crédito,1,8999,5,8549.05
ORD-01148,29/03/2026,C-0772,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta débito,1,1899,0,1899
ORD-01204,29/03/2026,C-0631,Tenis Runner Pro,Deportes,Move,Centro,App,Tarjeta débito,1,1899,0,1899
ORD-01236,29/03/2026,C-0225,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta crédito,2,1499,10,2698.2
ORD-01250,29/03/2026,C-0366,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta crédito,3,899,0,2697
ORD-01253,29/03/2026,C-0729,Cafetera HomeBrew,Hogar,HomePlus,Centro,Marketplace,Tarjeta débito,2,1799,15,3058.3
ORD-01355,29/03/2026,C-0488,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,1,1499,0,1499
ORD-01372,29/03/2026,C-0358,Chamarra Urban,Moda,Urban Co.,Sureste,Marketplace,PayPal,2,1599,0,3198
ORD-01390,29/03/2026,C-0007,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Marketplace,Tarjeta crédito,3,1499,0,4497
ORD-01418,29/03/2026,C-0856,Chamarra Urban,Moda,Urban Co.,Centro,App,PayPal,1,1599,5,1519.05
ORD-01461,29/03/2026,C-0482,Set Bloques Creativos,Juguetes,PlayBox,Norte,Web,Tarjeta crédito,1,799,10,719.1
ORD-01464,29/03/2026,C-0076,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,Tarjeta débito,2,1499,0,2998
ORD-01484,29/03/2026,C-0493,Tenis Casual Street,Moda,Urban Co.,Centro,App,PayPal,1,1399,0,1399
ORD-01487,29/03/2026,C-0298,Audífonos AirBeat,Electrónica,SoundPro,Norte,Marketplace,Tarjeta débito,1,1499,0,1499
ORD-01497,29/03/2026,C-0426,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,2,999,10,1798.2
ORD-01577,29/03/2026,C-0311,Bicicleta Urban 21,Deportes,Move,Centro,Marketplace,Transferencia,1,7499,10,6749.1
ORD-01596,29/03/2026,C-0469,Jeans Classic,Moda,Urban Co.,Sur,Web,Tarjeta débito,2,899,0,1798
ORD-01606,29/03/2026,C-0339,Smartphone X1,Electrónica,Nova,Occidente,App,PayPal,1,8999,0,8999
ORD-01670,29/03/2026,C-0734,Tenis Runner Pro,Deportes,Move,Sureste,Web,Tarjeta débito,1,1899,0,1899
ORD-01674,29/03/2026,C-0036,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,Tarjeta débito,3,1799,5,5127.15
ORD-01695,29/03/2026,C-0091,Smartwatch FitGo,Deportes,FitGo,Occidente,Marketplace,Tarjeta débito,1,2299,0,2299
ORD-01752,29/03/2026,C-0847,Cafetera HomeBrew,Hogar,HomePlus,Centro,Marketplace,PayPal,3,1799,20,4317.6
ORD-01771,29/03/2026,C-0179,Tenis Runner Pro,Deportes,Move,Centro,App,Tarjeta crédito,1,1899,0,1899
ORD-01796,29/03/2026,C-0376,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta débito,1,1199,0,1199
ORD-01827,29/03/2026,C-0811,Freidora AirCook,Hogar,KitchenLab,Sureste,Marketplace,Tarjeta crédito,2,2499,0,4998
ORD-01831,29/03/2026,C-0839,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta crédito,1,8999,10,8099.1
ORD-01857,29/03/2026,C-0812,Muñeca Adventure,Juguetes,PlayBox,Sureste,Marketplace,Tarjeta crédito,3,649,5,1849.65
ORD-01888,29/03/2026,C-0598,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,2,999,0,1998
ORD-01893,29/03/2026,C-0676,Set Bloques Creativos,Juguetes,PlayBox,Centro,Web,Tarjeta crédito,1,799,0,799
ORD-01904,29/03/2026,C-0666,Smartphone X1,Electrónica,Nova,Sur,App,Tarjeta crédito,1,8999,0,8999
ORD-01919,29/03/2026,C-0292,Smart TV 55,Electrónica,Vision,Occidente,Web,Tarjeta crédito,1,11999,20,9599.2
ORD-01949,29/03/2026,C-0656,Tenis Runner Pro,Deportes,Move,Centro,Web,Transferencia,1,1899,0,1899
ORD-01986,29/03/2026,C-0285,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,PayPal,1,1499,0,1499
ORD-01992,29/03/2026,C-0855,Tenis Runner Pro,Deportes,Move,Norte,App,PayPal,2,1899,5,3608.1
ORD-02000,29/03/2026,C-0556,Freidora AirCook,Hogar,KitchenLab,Norte,App,Tarjeta crédito,1,2499,10,2249.1
ORD-02072,29/03/2026,C-0737,Freidora AirCook,Hogar,KitchenLab,Occidente,Web,PayPal,1,2499,10,2249.1
ORD-02117,29/03/2026,C-0128,Mochila Training,Deportes,Move,Occidente,Web,Tarjeta crédito,1,899,5,854.05
ORD-02130,29/03/2026,C-0580,Tenis Casual Street,Moda,Urban Co.,Norte,Web,Tarjeta débito,2,1399,20,2238.4
ORD-02205,29/03/2026,C-0007,Freidora AirCook,Hogar,KitchenLab,Occidente,App,Transferencia,1,2499,5,2374.05
ORD-02211,29/03/2026,C-0273,Sudadera Essential,Moda,BasicLab,Norte,App,Tarjeta crédito,1,999,20,799.2
ORD-02219,29/03/2026,C-0743,Mochila Training,Deportes,Move,Occidente,Web,Transferencia,1,899,0,899
ORD-02280,29/03/2026,C-0456,Smartwatch FitGo,Deportes,FitGo,Sureste,App,Transferencia,1,2299,15,1954.15
ORD-02319,29/03/2026,C-0197,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Transferencia,3,3299,10,8907.3
ORD-02335,29/03/2026,C-0293,Smart TV 55,Electrónica,Vision,Centro,Web,Tarjeta crédito,3,11999,15,30597.45
ORD-02337,29/03/2026,C-0761,Freidora AirCook,Hogar,KitchenLab,Sur,App,Tarjeta crédito,1,2499,0,2499
ORD-02372,29/03/2026,C-0573,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Marketplace,Tarjeta débito,1,1499,15,1274.15
ORD-02408,29/03/2026,C-0580,Auto Control Remoto,Juguetes,FunTech,Centro,Web,Tarjeta débito,2,999,0,1998
ORD-02427,29/03/2026,C-0554,Smartphone X1,Electrónica,Nova,Sureste,Marketplace,Tarjeta crédito,1,8999,0,8999
ORD-02483,29/03/2026,C-0511,Freidora AirCook,Hogar,KitchenLab,Norte,App,Tarjeta crédito,2,2499,5,4748.1
ORD-02535,29/03/2026,C-0811,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Web,Tarjeta crédito,2,1799,10,3238.2
ORD-02545,29/03/2026,C-0473,Laptop Nova 14,Electrónica,Nova,Sur,Web,Tarjeta crédito,2,18999,0,37998
ORD-02553,29/03/2026,C-0288,Mochila Training,Deportes,Move,Sureste,App,Tarjeta débito,1,899,15,764.15
ORD-02567,29/03/2026,C-0652,Cafetera HomeBrew,Hogar,HomePlus,Occidente,App,Transferencia,1,1799,10,1619.1
ORD-02575,29/03/2026,C-0818,Set Bloques Creativos,Juguetes,PlayBox,Centro,Marketplace,PayPal,1,799,0,799
ORD-02585,29/03/2026,C-0486,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta crédito,2,1499,0,2998
ORD-02617,29/03/2026,C-0380,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta débito,1,1199,0,1199
ORD-02632,29/03/2026,C-0297,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,Tarjeta crédito,1,1499,0,1499
ORD-02633,29/03/2026,C-0533,Mochila Training,Deportes,Move,Centro,Marketplace,Tarjeta crédito,1,899,5,854.05
ORD-02709,29/03/2026,C-0525,Jeans Classic,Moda,Urban Co.,Centro,App,Tarjeta débito,2,899,0,1798
ORD-02772,29/03/2026,C-0846,Bicicleta Urban 21,Deportes,Move,Centro,Web,Transferencia,1,7499,10,6749.1
ORD-02803,29/03/2026,C-0561,Smartphone X1,Electrónica,Nova,Norte,Marketplace,PayPal,2,8999,0,17998
ORD-02809,29/03/2026,C-0306,Jeans Classic,Moda,Urban Co.,Sureste,Web,Tarjeta crédito,1,899,0,899
ORD-02829,29/03/2026,C-0212,Freidora AirCook,Hogar,KitchenLab,Norte,Web,Tarjeta débito,2,2499,0,4998
ORD-02831,29/03/2026,C-0688,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,PayPal,1,1499,5,1424.05
ORD-02840,29/03/2026,C-0799,Licuadora MixPlus,Hogar,HomePlus,Norte,App,Transferencia,1,1199,0,1199
ORD-02844,29/03/2026,C-0560,Laptop Nova 14,Electrónica,Nova,Centro,App,Tarjeta crédito,1,18999,10,17099.1
ORD-02872,29/03/2026,C-0235,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,2,1499,0,2998
ORD-02882,29/03/2026,C-0197,Cafetera HomeBrew,Hogar,HomePlus,Occidente,App,PayPal,1,1799,0,1799
ORD-02903,29/03/2026,C-0452,Sudadera Essential,Moda,BasicLab,Norte,Web,Tarjeta crédito,1,999,0,999
ORD-02922,29/03/2026,C-0790,Freidora AirCook,Hogar,KitchenLab,Sur,Marketplace,Tarjeta débito,1,2499,10,2249.1
ORD-02952,29/03/2026,C-0678,Chamarra Urban,Moda,Urban Co.,Norte,Web,Tarjeta crédito,1,1599,10,1439.1
ORD-02959,29/03/2026,C-0511,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,1,1399,10,1259.1
ORD-02969,29/03/2026,C-0783,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta crédito,2,999,5,1898.1
ORD-03000,29/03/2026,C-0243,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta débito,1,1499,0,1499
ORD-00033,30/03/2026,C-0610,Tenis Runner Pro,Deportes,Move,Sur,Web,Transferencia,1,1899,0,1899
ORD-00046,30/03/2026,C-0026,Jeans Classic,Moda,Urban Co.,Sureste,Marketplace,Transferencia,2,899,10,1618.2
ORD-00047,30/03/2026,C-0274,Smart TV 55,Electrónica,Vision,Norte,Marketplace,PayPal,2,11999,10,21598.2
ORD-00134,30/03/2026,C-0118,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,PayPal,1,1499,10,1349.1
ORD-00169,30/03/2026,C-0297,Laptop Nova 14,Electrónica,Nova,Centro,Web,Tarjeta débito,1,18999,0,18999
ORD-00218,30/03/2026,C-0731,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Web,Tarjeta crédito,1,1799,0,1799
ORD-00301,30/03/2026,C-0013,Bicicleta Urban 21,Deportes,Move,Occidente,App,Tarjeta débito,1,7499,0,7499
ORD-00309,30/03/2026,C-0841,Smartphone X1,Electrónica,Nova,Sur,Web,Tarjeta crédito,2,8999,0,17998
ORD-00354,30/03/2026,C-0150,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,1,999,10,899.1
ORD-00377,30/03/2026,C-0855,Smartphone X1,Electrónica,Nova,Centro,Marketplace,Tarjeta débito,1,8999,0,8999
ORD-00385,30/03/2026,C-0759,Licuadora MixPlus,Hogar,HomePlus,Centro,Marketplace,PayPal,2,1199,5,2278.1
ORD-00437,30/03/2026,C-0732,Chamarra Urban,Moda,Urban Co.,Norte,Marketplace,Tarjeta débito,2,1599,0,3198
ORD-00452,30/03/2026,C-0892,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta crédito,1,1199,5,1139.05
ORD-00507,30/03/2026,C-0709,Smartphone X1,Electrónica,Nova,Norte,App,Transferencia,2,8999,10,16198.2
ORD-00523,30/03/2026,C-0631,Tenis Runner Pro,Deportes,Move,Centro,Web,Tarjeta crédito,3,1899,0,5697
ORD-00581,30/03/2026,C-0238,Tenis Casual Street,Moda,Urban Co.,Sur,Web,Tarjeta crédito,1,1399,5,1329.05
ORD-00659,30/03/2026,C-0553,Tenis Casual Street,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,1399,0,1399
ORD-00672,30/03/2026,C-0237,Chamarra Urban,Moda,Urban Co.,Occidente,Marketplace,Tarjeta crédito,1,1599,10,1439.1
ORD-00681,30/03/2026,C-0860,Muñeca Adventure,Juguetes,PlayBox,Centro,Web,Tarjeta débito,1,649,10,584.1
ORD-00722,30/03/2026,C-0101,Smart TV 55,Electrónica,Vision,Norte,Marketplace,Tarjeta crédito,2,11999,0,23998
ORD-00739,30/03/2026,C-0100,Smartphone X1,Electrónica,Nova,Occidente,Marketplace,Tarjeta crédito,1,8999,5,8549.05
ORD-00744,30/03/2026,C-0131,Jeans Classic,Moda,Urban Co.,Norte,Web,Tarjeta crédito,1,899,20,719.2
ORD-00802,30/03/2026,C-0241,Jeans Classic,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,1,899,5,854.05
ORD-00818,30/03/2026,C-0375,Tenis Runner Pro,Deportes,Move,Occidente,Marketplace,Tarjeta crédito,1,1899,0,1899
